Date,0
2021-07-06,-3.8719555758016213
2021-07-07,11.678527737963122
2021-07-08,-33.86728264796875
2021-07-09,40.968387334098225
2021-07-12,26.13027104889261
2021-07-13,-15.549481445499623
2021-07-14,2.284768390496538
2021-07-15,-12.597936280776594
2021-07-16,-35.93313261013827
2021-07-19,-73.90316329224788
2021-07-20,53.423918990596576
2021-07-21,50.48028518839237
2021-07-22,11.450132195011065
2021-07-23,45.2191620157746
2021-07-26,18.33691628082215
2021-07-27,-20.98171052568432
2021-07-28,-4.569946659674315
2021-07-29,19.34228916016309
2021-07-30,-20.746656707277907
2021-08-02,-13.264464253029473
2021-08-03,35.86583976602833
2021-08-04,-13.915276563549924
2021-08-05,21.001802906615012
2021-08-06,13.655579588789806
2021-08-09,-4.4353704923642
2021-08-10,3.7090039850018
2021-08-11,6.6406395476078615
2021-08-12,19.196360763576195
2021-08-13,10.321583902533348
2021-08-16,12.196717657026056
2021-08-17,-29.626123112497226
2021-08-18,-54.08975643652957
2021-08-19,-1.504380866921565
2021-08-20,38.700919566215816
2021-08-23,43.61532630726924
2021-08-24,12.021682105877517
2021-08-25,9.774865856040378
2021-08-26,-24.35074998916025
2021-08-27,34.17692174997592
2021-08-30,27.884815560937568
2021-08-31,-4.82472036224317
2021-09-01,-0.02548922648657026
2021-09-02,13.488713043991993
2021-09-03,0.6280204348486222
2021-09-07,-16.234648627861134
2021-09-08,-8.510634062389727
2021-09-09,-21.1951450147817
2021-09-10,-38.328611201150125
2021-09-13,4.879049847162605
2021-09-14,-22.48025975741166
2021-09-15,32.20191033496667
2021-09-16,1.2573461360134388
2021-09-17,-44.162643199764716
2021-09-20,-81.7054576444998
2021-09-21,-15.242585960018005
2021-09-22,43.919746936679076
2021-09-23,60.04111038971132
2021-09-24,14.110703128724708
2021-09-27,-13.257061850108585
2021-09-28,-92.41445689635566
2021-09-29,-8.467220854627158
2021-09-30,-46.6219305017421
2021-10-01,38.966550762576844
2021-10-04,-44.97816869311828
2021-10-05,32.01802289800253
2021-10-06,29.58368288251222
2021-10-07,36.16103197125176
2021-10-08,-1.9819719201132102
2021-10-11,-33.43380586002513
2021-10-12,-14.963936306897267
2021-10-13,12.516022647673708
2021-10-14,76.95890100953693
2021-10-15,45.526089453400346
2021-10-18,17.411881449849716
2021-10-19,35.147150764852995
2021-10-20,21.771328108650778
2021-10-21,14.993871195471002
2021-10-22,-2.919625645608903
2021-10-25,20.17851072929625
2021-10-26,12.451902797881303
2021-10-27,-22.841577130778205
2021-10-28,40.65452885828654
2021-10-29,17.89899622615758
2021-11-01,7.329863300052239
2021-11-02,18.690557937981794
2021-11-03,32.38288568072585
2021-11-04,23.976231352871764
2021-11-05,19.56923652705791
2021-11-08,6.591563354385471
2021-11-09,-16.418011876662604
2021-11-10,-41.38900689363254
2021-11-11,-3.2707863918676594
2021-11-12,35.67897355472087
2021-11-15,5.134283295452406
2021-11-16,16.620796485997744
2021-11-17,-8.695497395726306
2021-11-18,12.760242991667837
2021-11-19,-2.962156497052092
2021-11-22,-17.18258500716638
2021-11-23,5.788156499851539
2021-11-24,12.656294769892156
2021-11-26,-105.52604916453583
2021-11-29,41.82988575051695
2021-11-30,-72.31633983749452
2021-12-01,-74.27505750726868
2021-12-02,60.20743535310248
2021-12-03,-26.300257247327863
2021-12-06,43.06188929535983
2021-12-07,107.31381052563574
2021-12-08,27.877708097823415
2021-12-09,-34.83087327364228
2021-12-10,38.999647886341336
2021-12-13,-33.79916068302464
2021-12-14,-44.88787658418369
2021-12-15,72.32891593463683
2021-12-16,-27.00362024882361
2021-12-17,-58.963082678616956
2021-12-20,-58.26170567788813
2021-12-21,73.5251542333881
2021-12-22,63.553391116562125
2021-12-23,33.25798311535618
2021-12-27,69.38221510207495
2021-12-28,5.289679615968453
2021-12-29,3.2191049271941665
2021-12-30,-12.264507405719996
2021-12-31,-15.541968205705416
2022-01-03,29.02689976350939
2022-01-04,2.5253335341440106
2022-01-05,-94.9330583480496
2022-01-06,-19.868019948452456
2022-01-07,-15.800514260095952
2022-01-10,-10.81583301542014
2022-01-11,42.70576677057943
2022-01-12,20.558540583547256
2022-01-13,-66.97127511778854
2022-01-14,-7.684400321603789
2022-01-18,-82.1205557412959
2022-01-19,-59.86416223901506
2022-01-20,-53.406812003701816
2022-01-21,-92.2227774588855
2022-01-24,0.26317223266687506
2022-01-25,-48.44305650030492
2022-01-26,-16.802797538597588
2022-01-27,-21.69302971230536
2022-01-28,101.01444489967798
2022-01-31,102.31551416425464
2022-02-01,39.359781707291404
2022-02-02,45.42977944893755
2022-02-03,-105.89770155291171
2022-02-04,3.4231896827886885
2022-02-07,-7.403929387563039
2022-02-08,32.37210491154656
2022-02-09,73.22209126199687
2022-02-10,-74.74552515523374
2022-02-11,-101.2408697419014
2022-02-14,-26.14340695195824
2022-02-15,69.2922701769321
2022-02-16,14.839625366359542
2022-02-17,-97.17407370734418
2022-02-18,-45.51296002762865
2022-02-22,-45.07558780317049
2022-02-23,-85.76994890295919
2022-02-24,52.98009118475875
2022-02-25,108.54136201330493
2022-02-28,0.29231749178416067
2022-03-01,-72.32227019979837
2022-03-02,71.44387342293703
2022-03-03,-8.481991530776213
2022-03-04,-42.03628453444617
2022-03-07,-131.07269356407778
2022-03-08,-48.57452195474161
2022-03-09,107.72339554892824
2022-03-10,-2.67082800114531
2022-03-11,-62.08837548183692
2022-03-14,-37.51986370969826
2022-03-15,86.45248921718212
2022-03-16,109.25087948707096
2022-03-17,63.787407265735055
2022-03-18,56.296776876165495
